seqname,source,feature,orf_start,orf_end,score,strand,frame,attributes,operonmapper_id,product,orf_left,orf_right,orf_length,operon_id,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
NZ_LN908249.1,Protein Homology,CDS,365558,366286,.,+,0,ID=fadR;product=Fatty_acid_metabolism_regulator_protein,fadR,Fatty acid metabolism regulator protein,365558,366286,729,168,2,1,first,,cds-WP_005596255.1,fadR,cds-WP_005596255.1,365558,367365,fadR;cds-WP_005596255.1
NZ_LN908249.1,Protein Homology,CDS,366295,367365,.,+,0,ID=cds-WP_005596255.1;product=PhoH-like_protein,cds-WP_005596255.1,PhoH-like protein,366295,367365,1071,168,2,2,last,fadR,,fadR,cds-WP_005596255.1,365558,367365,fadR;cds-WP_005596255.1
NZ_LN908249.1,Protein Homology,CDS,367404,368450,.,-,0,ID=cds-WP_080757147.1;product='hypothetical protein',cds-WP_080757147.1,'hypothetical protein',367404,368450,1047,169,1,1,single,,,cds-WP_080757147.1,cds-WP_080757147.1,367404,368450,cds-WP_080757147.1
NZ_LN908249.1,Protein Homology,CDS,369475,369549,.,-,0,ID=prfB;product=Peptide_chain_release_factor_2,prfB,Peptide chain release factor 2,369475,369549,75,170,2,1,first,,prfB_2,prfB,prfB_2,368451,369549,prfB;prfB_2
NZ_LN908249.1,Protein Homology,CDS,368451,369473,.,-,0,ID=prfB_2;product=Peptide_chain_release_factor_2,prfB_2,Peptide chain release factor 2,368451,369473,1023,170,2,2,last,prfB,,prfB,prfB_2,368451,369549,prfB;prfB_2
NZ_LN908249.1,Protein Homology,CDS,369690,370733,.,+,0,ID=selD;product=Selenide_water_dikinase,selD,Selenide water dikinase,369690,370733,1044,171,3,1,first,,cds-WP_039708976.1,selD,ubiH,369690,372402,selD;cds-WP_039708976.1;ubiH
NZ_LN908249.1,Protein Homology,CDS,370738,371193,.,+,0,ID=cds-WP_039708976.1;product=Phosphatase_NudJ,cds-WP_039708976.1,Phosphatase NudJ,370738,371193,456,171,3,2,internal,selD,ubiH,selD,ubiH,369690,372402,selD;cds-WP_039708976.1;ubiH
NZ_LN908249.1,Protein Homology,CDS,371203,372402,.,+,0,ID=ubiH;product=2-octaprenyl-6-methoxyphenol_hydroxylase,ubiH,2-octaprenyl-6-methoxyphenol hydroxylase,371203,372402,1200,171,3,3,last,cds-WP_039708976.1,,selD,ubiH,369690,372402,selD;cds-WP_039708976.1;ubiH
NZ_LN908249.1,Protein Homology,CDS,372432,372908,.,-,0,ID=cds-WP_005596280.1;product='hypothetical protein',cds-WP_005596280.1,'hypothetical protein',372432,372908,477,172,2,2,last,cds-WP_005607086.1,,cds-WP_005607086.1,cds-WP_005596280.1,372432,373582,cds-WP_005607086.1;cds-WP_005596280.1
NZ_LN908249.1,Protein Homology,CDS,372965,373582,.,-,0,ID=cds-WP_005607086.1;product='hypothetical protein',cds-WP_005607086.1,'hypothetical protein',372965,373582,618,172,2,1,first,,cds-WP_005596280.1,cds-WP_005607086.1,cds-WP_005596280.1,372432,373582,cds-WP_005607086.1;cds-WP_005596280.1
NZ_LN908249.1,Protein Homology,CDS,373663,374142,.,-,0,ID=cds-WP_005596282.1;product='hypothetical protein',cds-WP_005596282.1,'hypothetical protein',373663,374142,480,173,1,1,single,,,cds-WP_005596282.1,cds-WP_005596282.1,373663,374142,cds-WP_005596282.1
NZ_LN908249.1,Protein Homology,CDS,374283,375464,.,-,0,ID=cds-WP_058230454.1;product=2-octaprenylphenol_hydroxylase,cds-WP_058230454.1,2-octaprenylphenol hydroxylase,374283,375464,1182,174,1,1,single,,,cds-WP_058230454.1,cds-WP_058230454.1,374283,375464,cds-WP_058230454.1
NZ_LN908249.1,Protein Homology,CDS,375552,376412,.,-,0,ID=rapZ;product=Nucleotide-binding_protein_APL_0334,rapZ,Nucleotide-binding protein APL 0334,375552,376412,861,175,5,5,last,cds-WP_005616800.1,,lptC,rapZ,375552,378852,lptC;lptA;lptB;cds-WP_005616800.1;rapZ
NZ_LN908249.1,Protein Homology,CDS,376431,376943,.,-,0,ID=cds-WP_005616800.1;product=Nitrogen_regulatory_protein_homolog,cds-WP_005616800.1,Nitrogen regulatory protein homolog,376431,376943,513,175,5,4,internal,lptB,rapZ,lptC,rapZ,375552,378852,lptC;lptA;lptB;cds-WP_005616800.1;rapZ
NZ_LN908249.1,Protein Homology,CDS,376993,377718,.,-,0,ID=lptB;product=Lipopolysaccharide_export_system_ATP-binding_protein_LptB,lptB,Lipopolysaccharide export system ATP-binding protein LptB,376993,377718,726,175,5,3,internal,lptA,cds-WP_005616800.1,lptC,rapZ,375552,378852,lptC;lptA;lptB;cds-WP_005616800.1;rapZ
NZ_LN908249.1,Protein Homology,CDS,377728,378231,.,-,0,ID=lptA;product=Lipopolysaccharide_export_system_protein_LptA,lptA,Lipopolysaccharide export system protein LptA,377728,378231,504,175,5,2,internal,lptC,lptB,lptC,rapZ,375552,378852,lptC;lptA;lptB;cds-WP_005616800.1;rapZ
NZ_LN908249.1,Protein Homology,CDS,378256,378852,.,-,0,ID=lptC;product=Lipopolysaccharide_export_system_protein_LptC,lptC,Lipopolysaccharide export system protein LptC,378256,378852,597,175,5,1,first,,lptA,lptC,rapZ,375552,378852,lptC;lptA;lptB;cds-WP_005616800.1;rapZ
NZ_LN908249.1,Protein Homology,CDS,379012,381651,.,-,0,ID=ppc;product=Phosphoenolpyruvate_carboxylase,ppc,Phosphoenolpyruvate carboxylase,379012,381651,2640,176,1,1,single,,,ppc,ppc,379012,381651,ppc
NZ_LN908249.1,Protein Homology,CDS,381867,382694,.,-,0,ID=cds-WP_039708983.1;product='hypothetical protein',cds-WP_039708983.1,'hypothetical protein',381867,382694,828,177,3,3,last,cds-WP_005619890.1,,cds-WP_005600442.1,cds-WP_039708983.1,381867,383791,cds-WP_005600442.1;cds-WP_005619890.1;cds-WP_039708983.1
NZ_LN908249.1,Protein Homology,CDS,382691,383140,.,-,0,ID=cds-WP_005619890.1;product='hypothetical protein',cds-WP_005619890.1,'hypothetical protein',382691,383140,450,177,3,2,internal,cds-WP_005600442.1,cds-WP_039708983.1,cds-WP_005600442.1,cds-WP_039708983.1,381867,383791,cds-WP_005600442.1;cds-WP_005619890.1;cds-WP_039708983.1
NZ_LN908249.1,Protein Homology,CDS,383207,383791,.,-,0,ID=cds-WP_005600442.1;product=Protein_LemA,cds-WP_005600442.1,Protein LemA,383207,383791,585,177,3,1,first,,cds-WP_005619890.1,cds-WP_005600442.1,cds-WP_039708983.1,381867,383791,cds-WP_005600442.1;cds-WP_005619890.1;cds-WP_039708983.1
NZ_LN908249.1,Protein Homology,CDS,383944,385605,.,-,0,ID=cds-WP_039708984.1;product=PTS_system_fructose-specific_EIIB'BC_component,cds-WP_039708984.1,PTS system fructose-specific EIIB'BC component,383944,385605,1662,178,3,3,last,fruK,,fruB,cds-WP_039708984.1,383944,388157,fruB;fruK;cds-WP_039708984.1
NZ_LN908249.1,Protein Homology,CDS,385687,386634,.,-,0,ID=fruK;product=1-phosphofructokinase,fruK,1-phosphofructokinase,385687,386634,948,178,3,2,internal,fruB,cds-WP_039708984.1,fruB,cds-WP_039708984.1,383944,388157,fruB;fruK;cds-WP_039708984.1
NZ_LN908249.1,Protein Homology,CDS,386649,388157,.,-,0,ID=fruB;product=Multiphosphoryl_transfer_protein,fruB,Multiphosphoryl transfer protein,386649,388157,1509,178,3,1,first,,fruK,fruB,cds-WP_039708984.1,383944,388157,fruB;fruK;cds-WP_039708984.1
NZ_LN908249.1,Protein Homology,CDS,388418,390739,.,+,0,ID=glgB;product=14-alpha-glucan_branching_enzyme_GlgB,glgB,14-alpha-glucan branching enzyme GlgB,388418,390739,2322,179,5,1,first,,glgX,glgB,cds-WP_005596322.1,388418,398149,glgB;glgX;glgC;glgA;cds-WP_005596322.1
NZ_LN908249.1,Protein Homology,CDS,390759,392744,.,+,0,ID=glgX;product=Glycogen_operon_protein_GlgX_homolog,glgX,Glycogen operon protein GlgX homolog,390759,392744,1986,179,5,2,internal,glgB,glgC,glgB,cds-WP_005596322.1,388418,398149,glgB;glgX;glgC;glgA;cds-WP_005596322.1
NZ_LN908249.1,Protein Homology,CDS,392760,394076,.,+,0,ID=glgC;product=Glucose-1-phosphate_adenylyltransferase,glgC,Glucose-1-phosphate adenylyltransferase,392760,394076,1317,179,5,3,internal,glgX,glgA,glgB,cds-WP_005596322.1,388418,398149,glgB;glgX;glgC;glgA;cds-WP_005596322.1
NZ_LN908249.1,Protein Homology,CDS,394179,395615,.,+,0,ID=glgA;product=Glycogen_synthase,glgA,Glycogen synthase,394179,395615,1437,179,5,4,internal,glgC,cds-WP_005596322.1,glgB,cds-WP_005596322.1,388418,398149,glgB;glgX;glgC;glgA;cds-WP_005596322.1
NZ_LN908249.1,Protein Homology,CDS,395645,398149,.,+,0,ID=cds-WP_005596322.1;product=Glycogen_phosphorylase,cds-WP_005596322.1,Glycogen phosphorylase,395645,398149,2505,179,5,5,last,glgA,,glgB,cds-WP_005596322.1,388418,398149,glgB;glgX;glgC;glgA;cds-WP_005596322.1
NZ_LN908249.1,Protein Homology,CDS,398261,398677,.,-,0,ID=ndk;product=Nucleoside_diphosphate_kinase,ndk,Nucleoside diphosphate kinase,398261,398677,417,180,2,2,last,metG,,metG,ndk,398261,400784,metG;ndk
NZ_LN908249.1,Protein Homology,CDS,398736,400784,.,-,0,ID=metG;product=Methionine--tRNA_ligase,metG,Methionine--tRNA ligase,398736,400784,2049,180,2,1,first,,ndk,metG,ndk,398261,400784,metG;ndk
NZ_LN908249.1,Protein Homology,CDS,400903,401913,.,+,0,ID=menC;product=o-succinylbenzoate_synthase,menC,o-succinylbenzoate synthase,400903,401913,1011,181,1,1,single,,,menC,menC,400903,401913,menC
NZ_LN908249.1,Protein Homology,CDS,401949,402110,.,-,0,ID=cds-WP_005596340.1;product='hypothetical protein',cds-WP_005596340.1,'hypothetical protein',401949,402110,162,182,1,1,single,,,cds-WP_005596340.1,cds-WP_005596340.1,401949,402110,cds-WP_005596340.1
NZ_LN908249.1,Protein Homology,CDS,402227,402919,.,+,0,ID=rsuA;product=Ribosomal_small_subunit_pseudouridine_synthase_A,rsuA,Ribosomal small subunit pseudouridine synthase A,402227,402919,693,183,2,1,first,,cds-WP_005600455.1,rsuA,cds-WP_005600455.1,402227,404115,rsuA;cds-WP_005600455.1
NZ_LN908249.1,Protein Homology,CDS,402919,404115,.,+,0,ID=cds-WP_005600455.1;product=Bicyclomycin_resistance_protein_homolog,cds-WP_005600455.1,Bicyclomycin resistance protein homolog,402919,404115,1197,183,2,2,last,rsuA,,rsuA,cds-WP_005600455.1,402227,404115,rsuA;cds-WP_005600455.1
NZ_LN908249.1,Protein Homology,CDS,404161,404547,.,-,0,ID=cds-WP_005603633.1;product='hypothetical protein',cds-WP_005603633.1,'hypothetical protein',404161,404547,387,184,1,1,single,,,cds-WP_005603633.1,cds-WP_005603633.1,404161,404547,cds-WP_005603633.1
NZ_LN908249.1,Protein Homology,CDS,404618,405187,.,-,0,ID=cds-WP_005600457.1;product=Uncharacterized_protein_HI_1543,cds-WP_005600457.1,Uncharacterized protein HI 1543,404618,405187,570,185,1,1,single,,,cds-WP_005600457.1,cds-WP_005600457.1,404618,405187,cds-WP_005600457.1
NZ_LN908249.1,Protein Homology,CDS,405245,406087,.,+,0,ID=nfo;product=Probable_endonuclease_4,nfo,Probable endonuclease 4,405245,406087,843,186,1,1,single,,,nfo,nfo,405245,406087,nfo
NZ_LN908249.1,Protein Homology,CDS,406208,406804,.,+,0,ID=cds-WP_005607110.1;product=Probable_endopeptidase_NlpC_homolog,cds-WP_005607110.1,Probable endopeptidase NlpC homolog,406208,406804,597,187,1,1,single,,,cds-WP_005607110.1,cds-WP_005607110.1,406208,406804,cds-WP_005607110.1
NZ_LN908249.1,Protein Homology,CDS,406853,407308,.,-,0,ID=cds-WP_005596354.1;product=Uncharacterized_protein_HI_1546,cds-WP_005596354.1,Uncharacterized protein HI 1546,406853,407308,456,188,1,1,single,,,cds-WP_005596354.1,cds-WP_005596354.1,406853,407308,cds-WP_005596354.1
NZ_LN908249.1,Protein Homology,CDS,407534,407920,.,-,0,ID=grcA;product=Autonomous_glycyl_radical_cofactor,grcA,Autonomous glycyl radical cofactor,407534,407920,387,189,1,1,single,,,grcA,grcA,407534,407920,grcA
NZ_LN908249.1,Protein Homology,CDS,408117,408803,.,+,0,ID=ung;product=Uracil-DNA_glycosylase,ung,Uracil-DNA glycosylase,408117,408803,687,190,1,1,single,,,ung,ung,408117,408803,ung
NZ_LN908249.1,Protein Homology,CDS,408901,409773,.,-,0,ID=cds-WP_005596360.1;product=Uncharacterized_protein_HI_0461,cds-WP_005596360.1,Uncharacterized protein HI 0461,408901,409773,873,191,1,1,single,,,cds-WP_005596360.1,cds-WP_005596360.1,408901,409773,cds-WP_005596360.1
NZ_LN908249.1,Protein Homology,CDS,409868,412666,.,-,0,ID=cds-WP_039708989.1;product=Serotype-specific_antigen_1,cds-WP_039708989.1,Serotype-specific antigen 1,409868,412666,2799,192,1,1,single,,,cds-WP_039708989.1,cds-WP_039708989.1,409868,412666,cds-WP_039708989.1
NZ_LN908249.1,Protein Homology,CDS,412891,416790,.,-,0,ID=hrpA;product=ATP-dependent_RNA_helicase_HrpA_homolog,hrpA,ATP-dependent RNA helicase HrpA homolog,412891,416790,3900,193,1,1,single,,,hrpA,hrpA,412891,416790,hrpA
NZ_LN908249.1,Protein Homology,CDS,416926,417378,.,-,0,ID=cds-WP_005600468.1;product=UPF0756_membrane_protein_APL_0366,cds-WP_005600468.1,UPF0756 membrane protein APL 0366,416926,417378,453,194,1,1,single,,,cds-WP_005600468.1,cds-WP_005600468.1,416926,417378,cds-WP_005600468.1
NZ_LN908249.1,Protein Homology,CDS,417575,418171,.,-,0,ID=grpE;product=Protein_GrpE,grpE,Protein GrpE,417575,418171,597,195,1,1,single,,,grpE,grpE,417575,418171,grpE
NZ_LN908249.1,Protein Homology,CDS,418416,419498,.,+,0,ID=cds-WP_005596365.1;product=Spermidine/putrescine-binding_periplasmic_protein_1,cds-WP_005596365.1,Spermidine/putrescine-binding periplasmic protein 1,418416,419498,1083,196,1,1,single,,,cds-WP_005596365.1,cds-WP_005596365.1,418416,419498,cds-WP_005596365.1
NZ_LN908249.1,Protein Homology,CDS,419642,421033,.,+,0,ID=cds-WP_005596366.1;product=Probable_multidrug_resistance_protein_NorM,cds-WP_005596366.1,Probable multidrug resistance protein NorM,419642,421033,1392,197,2,1,first,,recB,cds-WP_005596366.1,recB,419642,424657,cds-WP_005596366.1;recB
NZ_LN908249.1,Protein Homology,CDS,421049,424657,.,+,0,ID=recB;product=RecBCD_enzyme_subunit_RecB,recB,RecBCD enzyme subunit RecB,421049,424657,3609,197,2,2,last,cds-WP_005596366.1,,cds-WP_005596366.1,recB,419642,424657,cds-WP_005596366.1;recB
NZ_LN908249.1,Protein Homology,CDS,424735,426246,.,-,0,ID=lnt;product=Apolipoprotein_N-acyltransferase,lnt,Apolipoprotein N-acyltransferase,424735,426246,1512,198,2,2,last,corC,,corC,lnt,424735,427221,corC;lnt
NZ_LN908249.1,Protein Homology,CDS,426328,427221,.,-,0,ID=corC;product=Magnesium_and_cobalt_efflux_protein_CorC,corC,Magnesium and cobalt efflux protein CorC,426328,427221,894,198,2,1,first,,lnt,corC,lnt,424735,427221,corC;lnt
NZ_LN908249.1,Protein Homology,CDS,427391,427993,.,+,0,ID=cds-WP_005600477.1;product=UPF0319_protein_HAPS_0727,cds-WP_005600477.1,UPF0319 protein HAPS 0727,427391,427993,603,199,1,1,single,,,cds-WP_005600477.1,cds-WP_005600477.1,427391,427993,cds-WP_005600477.1
NZ_LN908249.1,Protein Homology,CDS,428229,429011,.,+,0,ID=cds-WP_005600478.1;product=Glycerol_uptake_facilitator_protein,cds-WP_005600478.1,Glycerol uptake facilitator protein,428229,429011,783,200,2,1,first,,glpK,cds-WP_005600478.1,glpK,428229,430557,cds-WP_005600478.1;glpK
NZ_LN908249.1,Protein Homology,CDS,429046,430557,.,+,0,ID=glpK;product=Glycerol_kinase,glpK,Glycerol kinase,429046,430557,1512,200,2,2,last,cds-WP_005600478.1,,cds-WP_005600478.1,glpK,428229,430557,cds-WP_005600478.1;glpK
NZ_LN908249.1,Protein Homology,CDS,430678,433086,.,-,0,ID=lon;product=Lon_protease,lon,Lon protease,430678,433086,2409,201,1,1,single,,,lon,lon,430678,433086,lon
NZ_LN908249.1,Protein Homology,CDS,433232,434677,.,-,0,ID=glpT;product=Glycerol-3-phosphate_transporter,glpT,Glycerol-3-phosphate transporter,433232,434677,1446,202,2,2,last,glpQ,,glpQ,glpT,433232,435968,glpQ;glpT
NZ_LN908249.1,Protein Homology,CDS,434880,435968,.,-,0,ID=glpQ;product=Glycerophosphoryl_diester_phosphodiesterase,glpQ,Glycerophosphoryl diester phosphodiesterase,434880,435968,1089,202,2,1,first,,glpT,glpQ,glpT,433232,435968,glpQ;glpT
NZ_LN908249.1,Protein Homology,CDS,436220,437905,.,+,0,ID=glpA;product=Anaerobic_glycerol-3-phosphate_dehydrogenase_subunit_A,glpA,Anaerobic glycerol-3-phosphate dehydrogenase subunit A,436220,437905,1686,203,3,1,first,,glpB,glpA,glpC,436220,440452,glpA;glpB;glpC
NZ_LN908249.1,Protein Homology,CDS,437895,439181,.,+,0,ID=glpB;product=Anaerobic_glycerol-3-phosphate_dehydrogenase_subunit_B,glpB,Anaerobic glycerol-3-phosphate dehydrogenase subunit B,437895,439181,1287,203,3,2,internal,glpA,glpC,glpA,glpC,436220,440452,glpA;glpB;glpC
NZ_LN908249.1,Protein Homology,CDS,439178,440452,.,+,0,ID=glpC;product=Anaerobic_glycerol-3-phosphate_dehydrogenase_subunit_C,glpC,Anaerobic glycerol-3-phosphate dehydrogenase subunit C,439178,440452,1275,203,3,3,last,glpB,,glpA,glpC,436220,440452,glpA;glpB;glpC
NZ_LN908249.1,Protein Homology,CDS,440762,441856,.,+,0,ID=ribD;product=Riboflavin_biosynthesis_protein_RibD,ribD,Riboflavin biosynthesis protein RibD,440762,441856,1095,204,4,1,first,,ribE,ribD,ribH,440762,444464,ribD;ribE;cds-WP_039708996.1;ribH
NZ_LN908249.1,Protein Homology,CDS,441979,442626,.,+,0,ID=ribE;product=Riboflavin_synthase,ribE,Riboflavin synthase,441979,442626,648,204,4,2,internal,ribD,cds-WP_039708996.1,ribD,ribH,440762,444464,ribD;ribE;cds-WP_039708996.1;ribH
NZ_LN908249.1,Protein Homology,CDS,442687,443892,.,+,0,ID=cds-WP_039708996.1;product=Riboflavin_biosynthesis_protein_RibBA,cds-WP_039708996.1,Riboflavin biosynthesis protein RibBA,442687,443892,1206,204,4,3,internal,ribE,ribH,ribD,ribH,440762,444464,ribD;ribE;cds-WP_039708996.1;ribH
NZ_LN908249.1,Protein Homology,CDS,444003,444464,.,+,0,ID=ribH;product=67-dimethyl-8-ribityllumazine_synthase,ribH,67-dimethyl-8-ribityllumazine synthase,444003,444464,462,204,4,4,last,cds-WP_039708996.1,,ribD,ribH,440762,444464,ribD;ribE;cds-WP_039708996.1;ribH
NZ_LN908249.1,Protein Homology,CDS,444555,445043,.,-,0,ID=greB;product=Transcription_elongation_factor_GreB,greB,Transcription elongation factor GreB,444555,445043,489,205,2,2,last,cds-WP_005596397.1,,cds-WP_005596397.1,greB,444555,445988,cds-WP_005596397.1;greB
NZ_LN908249.1,Protein Homology,CDS,445053,445988,.,-,0,ID=cds-WP_005596397.1;product=Probable_arabinose_5-phosphate_isomerase,cds-WP_005596397.1,Probable arabinose 5-phosphate isomerase,445053,445988,936,205,2,1,first,,greB,cds-WP_005596397.1,greB,444555,445988,cds-WP_005596397.1;greB
NZ_LN908249.1,Protein Homology,CDS,446116,447399,.,-,0,ID=pepB;product=Peptidase_B,pepB,Peptidase B,446116,447399,1284,206,1,1,single,,,pepB,pepB,446116,447399,pepB
NZ_LN908249.1,Protein Homology,CDS,447523,448338,.,-,0,ID=cds-WP_005614632.1;product=Lipoprotein_E,cds-WP_005614632.1,Lipoprotein E,447523,448338,816,207,1,1,single,,,cds-WP_005614632.1,cds-WP_005614632.1,447523,448338,cds-WP_005614632.1
NZ_LN908249.1,Protein Homology,CDS,448511,449449,.,+,0,ID=cds-WP_005596403.1;product=Uncharacterized_sodium-dependent_transporter_YocS,cds-WP_005596403.1,Uncharacterized sodium-dependent transporter YocS,448511,449449,939,208,1,1,single,,,cds-WP_005596403.1,cds-WP_005596403.1,448511,449449,cds-WP_005596403.1
NZ_LN908249.1,Protein Homology,CDS,449529,450710,.,-,0,ID=cds-WP_005616831.1;product=Macrolide_export_protein_MacA,cds-WP_005616831.1,Macrolide export protein MacA,449529,450710,1182,209,1,1,single,,,cds-WP_005616831.1,cds-WP_005616831.1,449529,450710,cds-WP_005616831.1
NZ_LN908249.1,Protein Homology,CDS,450807,451622,.,-,0,ID=cds-WP_005600497.1;product=Putative_phosphatase_HI_0597,cds-WP_005600497.1,Putative phosphatase HI 0597,450807,451622,816,210,1,1,single,,,cds-WP_005600497.1,cds-WP_005600497.1,450807,451622,cds-WP_005600497.1
NZ_LN908249.1,Protein Homology,CDS,452219,453760,.,+,0,ID=leuA;product=2-isopropylmalate_synthase,leuA,2-isopropylmalate synthase,452219,453760,1542,211,1,1,single,,,leuA,leuA,452219,453760,leuA
NZ_LN908249.1,Protein Homology,CDS,454103,454681,.,+,0,ID=rpoE;product=ECF_RNA_polymerase_sigma-E_factor,rpoE,ECF RNA polymerase sigma-E factor,454103,454681,579,212,4,1,first,,cds-WP_039708999.1,rpoE,fadD,454103,457680,rpoE;cds-WP_039708999.1;cds-WP_005611567.1;fadD
NZ_LN908249.1,Protein Homology,CDS,454701,455324,.,+,0,ID=cds-WP_039708999.1;product=Anti-sigma-E_factor_RseA,cds-WP_039708999.1,Anti-sigma-E factor RseA,454701,455324,624,212,4,2,internal,rpoE,cds-WP_005611567.1,rpoE,fadD,454103,457680,rpoE;cds-WP_039708999.1;cds-WP_005611567.1;fadD
NZ_LN908249.1,Protein Homology,CDS,455549,455977,.,+,0,ID=cds-WP_005611567.1;product=Uncharacterized_protein_HI_0850,cds-WP_005611567.1,Uncharacterized protein HI 0850,455549,455977,429,212,4,3,internal,cds-WP_039708999.1,fadD,rpoE,fadD,454103,457680,rpoE;cds-WP_039708999.1;cds-WP_005611567.1;fadD
NZ_LN908249.1,Protein Homology,CDS,455989,457680,.,+,0,ID=fadD;product=Long-chain-fatty-acid--CoA_ligase,fadD,Long-chain-fatty-acid--CoA ligase,455989,457680,1692,212,4,4,last,cds-WP_005611567.1,,rpoE,fadD,454103,457680,rpoE;cds-WP_039708999.1;cds-WP_005611567.1;fadD
NZ_LN908249.1,Protein Homology,CDS,457747,458373,.,+,0,ID=upp;product=Uracil_phosphoribosyltransferase,upp,Uracil phosphoribosyltransferase,457747,458373,627,213,1,1,single,,,upp,upp,457747,458373,upp
NZ_LN908249.1,Protein Homology,CDS,458480,459349,.,-,0,ID=rsmA;product=Ribosomal_RNA_small_subunit_methyltransferase_A,rsmA,Ribosomal RNA small subunit methyltransferase A,458480,459349,870,214,2,2,last,cds-WP_058230456.1,,cds-WP_058230456.1,rsmA,458480,460365,cds-WP_058230456.1;rsmA
NZ_LN908249.1,Protein Homology,CDS,459415,460365,.,-,0,ID=cds-WP_058230456.1;product=Putative_peptidyl-prolyl_cis-trans_isomerase_SurA,cds-WP_058230456.1,Putative peptidyl-prolyl cis-trans isomerase SurA,459415,460365,951,214,2,1,first,,rsmA,cds-WP_058230456.1,rsmA,458480,460365,cds-WP_058230456.1;rsmA
NZ_LN908249.1,Protein Homology,CDS,460446,460985,.,-,0,ID=pyrR;product=Bifunctional_protein_PyrR,pyrR,Bifunctional protein PyrR,460446,460985,540,215,2,2,last,hldE,,hldE,pyrR,460446,462431,hldE;pyrR
NZ_LN908249.1,Protein Homology,CDS,461001,462431,.,-,0,ID=hldE;product=Bifunctional_protein_HldE,hldE,Bifunctional protein HldE,461001,462431,1431,215,2,1,first,,pyrR,hldE,pyrR,460446,462431,hldE;pyrR
NZ_LN908249.1,Protein Homology,CDS,462545,464065,.,-,0,ID=der;product=GTPase_Der,der,GTPase Der,462545,464065,1521,216,1,1,single,,,der,der,462545,464065,der
NZ_LN908249.1,Protein Homology,CDS,464223,465533,.,-,0,ID=hemA;product=Glutamyl-tRNA_reductase,hemA,Glutamyl-tRNA reductase,464223,465533,1311,217,1,1,single,,,hemA,hemA,464223,465533,hemA
NZ_LN908249.1,Protein Homology,CDS,465811,468018,.,+,0,ID=relA;product=GTP_pyrophosphokinase,relA,GTP pyrophosphokinase,465811,468018,2208,218,2,1,first,,ispC,relA,ispC,465811,469282,relA;ispC
NZ_LN908249.1,Protein Homology,CDS,468092,469282,.,+,0,ID=ispC;product=1-deoxy-D-xylulose_5-phosphate_reductoisomerase,ispC,1-deoxy-D-xylulose 5-phosphate reductoisomerase,468092,469282,1191,218,2,2,last,relA,,relA,ispC,465811,469282,relA;ispC
