operon_id,operonmapper_id,feature_type,COG,pos_left,pos_right,strand,function_text,operon_member_left,operon_member_right,operon_size,operon_position,operon_role,previous_orf,next_orf,operon_first_orf,operon_last_orf,operon_left,operon_right,operon_members_ordered
270,cds-MIDG2331_RS02560,CDS,COG0715,572114,573061,+,"[P] ABC-type nitrate/sulfonate/bicarbonate transport systems, periplasmic components",572114,573061,9,7,internal,tenA,thiD,cds-MIDG2331_RS11735,thiE,567256,574112,cds-MIDG2331_RS11735;cds-WP_039709026.1;cds-WP_039709027.1;cds-MIDG2331_RS11610;thiH;tenA;cds-MIDG2331_RS02560;thiD;thiE
270,thiD,CDS,COG0351,573086,573661,+,[H] Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase    ,573086,573661,9,8,internal,cds-MIDG2331_RS02560,thiE,cds-MIDG2331_RS11735,thiE,567256,574112,cds-MIDG2331_RS11735;cds-WP_039709026.1;cds-WP_039709027.1;cds-MIDG2331_RS11610;thiH;tenA;cds-MIDG2331_RS02560;thiD;thiE
270,thiE,CDS,COG0352,573672,574112,+,[H] Thiamine monophosphate synthase   ,573672,574112,9,9,last,thiD,,cds-MIDG2331_RS11735,thiE,567256,574112,cds-MIDG2331_RS11735;cds-WP_039709026.1;cds-WP_039709027.1;cds-MIDG2331_RS11610;thiH;tenA;cds-MIDG2331_RS02560;thiD;thiE
271,lepA,CDS,COG0481,574290,576083,+,[M] Membrane GTPase LepA   ,574290,576083,5,1,first,,lepB,lepA,recO,574290,579633,lepA;lepB;rnc;era;recO
271,lepB,CDS,COG0681,576188,577147,+,[U] Signal peptidase I   ,576188,577147,5,2,internal,lepA,rnc,lepA,recO,574290,579633,lepA;lepB;rnc;era;recO
271,rnc,CDS,COG0571,577244,577915,+,[K] dsRNA-specific ribonuclease    ,577244,577915,5,3,internal,lepB,era,lepA,recO,574290,579633,lepA;lepB;rnc;era;recO
271,era,CDS,COG1159,577985,578899,+,[R] GTPase     ,577985,578899,5,4,internal,rnc,recO,lepA,recO,574290,579633,lepA;lepB;rnc;era;recO
271,recO,CDS,COG1381,578911,579633,+,[L] Recombinational DNA repair protein (RecF pathway),578911,579633,5,5,last,era,,lepA,recO,574290,579633,lepA;lepB;rnc;era;recO
272,cds-WP_005596747.1,CDS,COG4963,586156,587283,-,"[U] Flp pilus assembly protein, ATPase CpaE",586156,587283,8,1,first,,cds-WP_005596745.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_005596745.1,CDS,COG4962,584870,586147,-,"[U] Flp pilus assembly protein, ATPase CpaF",584870,586147,8,2,internal,cds-WP_005596747.1,cds-WP_005603910.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_005603910.1,CDS,COG4965,583983,584870,-,[U] Flp pilus assembly protein TadB ,583983,584870,8,3,internal,cds-WP_005596745.1,cds-WP_005596741.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_005596741.1,CDS,COG2064,583138,583983,-,[NU] Flp pilus assembly protein TadC ,583138,583983,8,4,internal,cds-WP_005603910.1,cds-WP_005596739.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_005596739.1,CDS,COG5010,582396,583148,-,"[U] Flp pilus assembly protein TadD, contains",582396,583148,8,5,internal,cds-WP_005596741.1,cds-WP_005600640.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_005600640.1,CDS,ROG5442,581908,582393,-,NA,581908,582393,8,6,internal,cds-WP_005596739.1,tadF,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,tadF,CDS,ROG5149,581340,581936,-,NA,581340,581936,8,7,internal,cds-WP_005600640.1,cds-WP_012262848.1,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
272,cds-WP_012262848.1,CDS,COG4961,579727,581316,-,[U] Flp pilus assembly protein TadG ,579727,581316,8,8,last,tadF,,cds-WP_005596747.1,cds-WP_012262848.1,579727,587283,cds-WP_005596747.1;cds-WP_005596745.1;cds-WP_005603910.1;cds-WP_005596741.1;cds-WP_005596739.1;cds-WP_005600640.1;tadF;cds-WP_012262848.1
273,cds-WP_039709035.1,CDS,COG3847,590885,591124,-,"[U] Flp pilus assembly protein, pilin Flp",590885,591124,6,1,first,,cds-WP_081043517.1,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
273,cds-WP_081043517.1,CDS,COG3847,590641,590838,-,"[U] Flp pilus assembly protein, pilin Flp",590641,590838,6,2,internal,cds-WP_039709035.1,cds-WP_039709034.1,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
273,cds-WP_039709034.1,CDS,COG4960,590169,590597,-,"[OU] Flp pilus assembly protein, protease CpaA",590169,590597,6,3,internal,cds-WP_081043517.1,cds-WP_039709641.1,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
273,cds-WP_039709641.1,CDS,NA,589324,590142,-,NA,589324,590142,6,4,internal,cds-WP_039709034.1,cds-WP_039709040.1,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
273,cds-WP_039709040.1,CDS,COG4964,587946,589334,-,"[U] Flp pilus assembly protein, secretin CpaC",587946,589334,6,5,internal,cds-WP_039709641.1,cds-WP_005600648.1,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
273,cds-WP_005600648.1,CDS,NA,587446,587949,-,NA,587446,587949,6,6,last,cds-WP_039709040.1,,cds-WP_039709035.1,cds-WP_005600648.1,587446,591124,cds-WP_039709035.1;cds-WP_081043517.1;cds-WP_039709034.1;cds-WP_039709641.1;cds-WP_039709040.1;cds-WP_005600648.1
274,rhlB,CDS,COG0513,591722,592942,+,[LKJ] Superfamily II DNA and RNA helicases,591722,592942,1,1,single,,,rhlB,rhlB,591722,592942,rhlB
275,cds-WP_005611761.1,CDS,NA,593060,593482,+,NA,593060,593482,2,1,first,,cds-WP_039709037.1,cds-WP_005611761.1,cds-WP_039709037.1,593060,595017,cds-WP_005611761.1;cds-WP_039709037.1
275,cds-WP_039709037.1,CDS,COG0433,593533,595017,+,[R] Predicted ATPase    ,593533,595017,2,2,last,cds-WP_005611761.1,,cds-WP_005611761.1,cds-WP_039709037.1,593060,595017,cds-WP_005611761.1;cds-WP_039709037.1
276,cds-WP_039709038.1,CDS,COG1840,595217,596248,+,"[P] ABC-type Fe3+ transport system, periplasmic component",595217,596248,2,1,first,,cds-WP_039709642.1,cds-WP_039709038.1,cds-WP_039709642.1,595217,598380,cds-WP_039709038.1;cds-WP_039709642.1
276,cds-WP_039709642.1,CDS,COG1178,596380,598380,+,"[P] ABC-type Fe3+ transport system, permease component",596380,598380,2,2,last,cds-WP_039709038.1,,cds-WP_039709038.1,cds-WP_039709642.1,595217,598380,cds-WP_039709038.1;cds-WP_039709642.1
277,cds-MIDG2331_RS02695,CDS,NA,598619,600756,+,NA,598619,600756,1,1,single,,,cds-MIDG2331_RS02695,cds-MIDG2331_RS02695,598619,600756,cds-MIDG2331_RS02695
278,cds-MIDG2331_RS02705,CDS,COG4178,600901,602503,+,"[R] ABC-type uncharacterized transport system, permease and",600901,602503,1,1,single,,,cds-MIDG2331_RS02705,cds-MIDG2331_RS02705,600901,602503,cds-MIDG2331_RS02705
279,rpsB,CDS,COG0052,602768,603484,+,[J] Ribosomal protein S2   ,602768,603484,2,1,first,,tsf,rpsB,tsf,602768,604431,rpsB;tsf
279,tsf,CDS,COG0264,603580,604431,+,[J] Translation elongation factor Ts  ,603580,604431,2,2,last,rpsB,,rpsB,tsf,602768,604431,rpsB;tsf
280,cds-WP_039709042.1,CDS,COG2194,604561,606114,-,"[R] Predicted membrane-associated, metal-dependent hydrolase  ",604561,606114,1,1,single,,,cds-WP_039709042.1,cds-WP_039709042.1,604561,606114,cds-WP_039709042.1
281,pyrH,CDS,COG0528,606226,606939,+,[F] Uridylate kinase    ,606226,606939,2,1,first,,frr,pyrH,frr,606226,607680,pyrH;frr
281,frr,CDS,COG0233,607123,607680,+,[J] Ribosome recycling factor   ,607123,607680,2,2,last,pyrH,,pyrH,frr,606226,607680,pyrH;frr
282,pdxR,CDS,COG1167,607758,609146,-,[KE] Transcriptional regulators containing a DNA-binding HTH,607758,609146,1,1,single,,,pdxR,pdxR,607758,609146,pdxR
283,pdxS,CDS,COG0214,609245,610132,+,[H] Pyridoxine biosynthesis enzyme   ,609245,610132,2,1,first,,pdxT,pdxS,pdxT,609245,610707,pdxS;pdxT
283,pdxT,CDS,COG0311,610132,610707,+,[H] Predicted glutamine amidotransferase involved in pyridoxine,610132,610707,2,2,last,pdxS,,pdxS,pdxT,609245,610707,pdxS;pdxT
284,cds-WP_005618868.1,CDS,COG0513,611388,613247,-,[LKJ] Superfamily II DNA and RNA helicases,611388,613247,2,1,first,,tadA,cds-WP_005618868.1,tadA,610781,613247,cds-WP_005618868.1;tadA
284,tadA,CDS,COG0590,610781,611305,-,[FJ] Cytosine/adenosine deaminases    ,610781,611305,2,2,last,cds-WP_005618868.1,,cds-WP_005618868.1,tadA,610781,613247,cds-WP_005618868.1;tadA
285,pnp,CDS,COG1185,614471,616618,-,[J] Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)  ,614471,616618,2,1,first,,nlpI,pnp,nlpI,613469,616618,pnp;nlpI
285,nlpI,CDS,COG4785,613469,614410,-,"[R] Lipoprotein NlpI, contains TPR repeats ",613469,614410,2,2,last,pnp,,pnp,nlpI,613469,616618,pnp;nlpI
286,parC,CDS,COG0188,616919,619165,+,"[L] Type IIA topoisomerase (DNA gyrase/topo II,",616919,619165,1,1,single,,,parC,parC,616919,619165,parC
287,mukF,CDS,COG3006,619305,620636,+,[D] Uncharacterized protein involved in chromosome partitioning,619305,620636,3,1,first,,mukE,mukF,mukB,619305,625940,mukF;mukE;mukB
287,mukE,CDS,COG3095,620716,621429,+,[D] Uncharacterized protein involved in chromosome partitioning,620716,621429,3,2,internal,mukF,mukB,mukF,mukB,619305,625940,mukF;mukE;mukB
287,mukB,CDS,COG3096,621450,625940,+,[D] Uncharacterized protein involved in chromosome partitioning,621450,625940,3,3,last,mukE,,mukF,mukB,619305,625940,mukF;mukE;mukB
288,cds-WP_005607410.1,CDS,COG2814,626017,627192,+,[G] Arabinose efflux permease   ,626017,627192,1,1,single,,,cds-WP_005607410.1,cds-WP_005607410.1,626017,627192,cds-WP_005607410.1
289,cds-WP_005607413.1,CDS,COG3082,628986,629207,-,[S] Uncharacterized protein conserved in bacteria ,628986,629207,2,1,first,,cds-WP_005607412.1,cds-WP_005607413.1,cds-WP_005607412.1,627244,629207,cds-WP_005607413.1;cds-WP_005607412.1
289,cds-WP_005607412.1,CDS,COG3083,627244,628983,-,[R] Predicted hydrolase of alkaline phosphatase superfamily,627244,628983,2,2,last,cds-WP_005607413.1,,cds-WP_005607413.1,cds-WP_005607412.1,627244,629207,cds-WP_005607413.1;cds-WP_005607412.1
290,cds-WP_005618884.1,CDS,COG1309,629417,629995,+,[K] Transcriptional regulator    ,629417,629995,3,1,first,,cds-WP_039709049.1,cds-WP_005618884.1,cds-WP_039709050.1,629417,634365,cds-WP_005618884.1;cds-WP_039709049.1;cds-WP_039709050.1
290,cds-WP_039709049.1,CDS,COG0845,630028,631233,+,[M] Membrane-fusion protein    ,630028,631233,3,2,internal,cds-WP_005618884.1,cds-WP_039709050.1,cds-WP_005618884.1,cds-WP_039709050.1,629417,634365,cds-WP_005618884.1;cds-WP_039709049.1;cds-WP_039709050.1
290,cds-WP_039709050.1,CDS,COG0841,631246,634365,+,[V] Cation/multidrug efflux pump   ,631246,634365,3,3,last,cds-WP_039709049.1,,cds-WP_005618884.1,cds-WP_039709050.1,629417,634365,cds-WP_005618884.1;cds-WP_039709049.1;cds-WP_039709050.1
291,glmU,CDS,COG1207,634583,635947,+,[M] N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch,634583,635947,1,1,single,,,glmU,glmU,634583,635947,glmU
292,cds-WP_005603976.1,CDS,COG3955,636375,636995,-,[M] Exopolysaccharide biosynthesis protein   ,636375,636995,2,1,first,,cds-WP_005596827.1,cds-WP_005603976.1,cds-WP_005596827.1,636054,636995,cds-WP_005603976.1;cds-WP_005596827.1
292,cds-WP_005596827.1,CDS,COG4357,636054,636371,-,[S] Uncharacterized conserved protein   ,636054,636371,2,2,last,cds-WP_005603976.1,,cds-WP_005603976.1,cds-WP_005596827.1,636054,636995,cds-WP_005603976.1;cds-WP_005596827.1
293,cds-WP_058230463.1,CDS,COG1109,637289,638947,+,[G] Phosphomannomutase     ,637289,638947,1,1,single,,,cds-WP_058230463.1,cds-WP_058230463.1,637289,638947,cds-WP_058230463.1
294,cds-WP_005618885.1,CDS,NA,640615,640929,-,NA,640615,640929,2,1,first,,guaA,cds-WP_005618885.1,guaA,639029,640929,cds-WP_005618885.1;guaA
294,guaA,CDS,COG0519,639029,640600,-,"[F] GMP synthase, PP-ATPase domain/subunit  ",639029,640600,2,2,last,cds-WP_005618885.1,,cds-WP_005618885.1,guaA,639029,640929,cds-WP_005618885.1;guaA
295,guaB,CDS,COG0516,641019,642482,-,[F] IMP dehydrogenase/GMP reductase   ,641019,642482,1,1,single,,,guaB,guaB,641019,642482,guaB
296,rlmE,CDS,COG0293,642735,643361,+,[J] 23S rRNA methylase   ,642735,643361,2,1,first,,ftsH,rlmE,ftsH,642735,645387,rlmE;ftsH
296,ftsH,CDS,COG0465,643465,645387,+,[O] ATP-dependent Zn proteases   ,643465,645387,2,2,last,rlmE,,rlmE,ftsH,642735,645387,rlmE;ftsH
297,cds-WP_005596842.1,CDS,COG0814,645625,646839,+,[E] Amino acid permeases   ,645625,646839,2,1,first,,cds-WP_005596844.1,cds-WP_005596842.1,cds-WP_005596844.1,645625,648153,cds-WP_005596842.1;cds-WP_005596844.1
297,cds-WP_005596844.1,CDS,COG0814,646936,648153,+,[E] Amino acid permeases   ,646936,648153,2,2,last,cds-WP_005596842.1,,cds-WP_005596842.1,cds-WP_005596844.1,645625,648153,cds-WP_005596842.1;cds-WP_005596844.1
298,glnD,CDS,COG2844,648260,650812,+,[O] UTP:GlnB (protein PII) uridylyltransferase  ,648260,650812,1,1,single,,,glnD,glnD,648260,650812,glnD
299,cds-WP_005596846.1,CDS,COG3105,650845,651243,-,[S] Uncharacterized protein conserved in bacteria ,650845,651243,1,1,single,,,cds-WP_005596846.1,cds-WP_005596846.1,650845,651243,cds-WP_005596846.1
300,rplM,CDS,COG0102,651548,651976,+,[J] Ribosomal protein L13   ,651548,651976,2,1,first,,rpsI,rplM,rpsI,651548,652388,rplM;rpsI
300,rpsI,CDS,COG0103,651993,652388,+,[J] Ribosomal protein S9   ,651993,652388,2,2,last,rplM,,rplM,rpsI,651548,652388,rplM;rpsI
301,yaaA,CDS,COG3022,652510,653292,+,[S] Uncharacterized protein conserved in bacteria ,652510,653292,4,1,first,,cds-WP_005611843.1,yaaA,cds-WP_005611845.1,652510,655537,yaaA;cds-WP_005611843.1;cds-WP_005600733.1;cds-WP_005611845.1
301,cds-WP_005611843.1,CDS,NA,653292,653837,+,NA,653292,653837,4,2,internal,yaaA,cds-WP_005600733.1,yaaA,cds-WP_005611845.1,652510,655537,yaaA;cds-WP_005611843.1;cds-WP_005600733.1;cds-WP_005611845.1
301,cds-WP_005600733.1,CDS,COG0053,653863,654786,+,[P] Predicted Co/Zn/Cd cation transporters  ,653863,654786,4,3,internal,cds-WP_005611843.1,cds-WP_005611845.1,yaaA,cds-WP_005611845.1,652510,655537,yaaA;cds-WP_005611843.1;cds-WP_005600733.1;cds-WP_005611845.1
301,cds-WP_005611845.1,CDS,COG5595,654767,655537,+,"[R] Zn-ribbon-containing, possibly nucleic-acid-binding protein  ",654767,655537,4,4,last,cds-WP_005600733.1,,yaaA,cds-WP_005611845.1,652510,655537,yaaA;cds-WP_005611843.1;cds-WP_005600733.1;cds-WP_005611845.1
302,cds-WP_039709052.1,CDS,COG1823,655636,656961,+,[R] Predicted Na+/dicarboxylate symporter   ,655636,656961,1,1,single,,,cds-WP_039709052.1,cds-WP_039709052.1,655636,656961,cds-WP_039709052.1
303,cds-WP_039709053.1,CDS,COG0778,657065,657727,-,[C] Nitroreductase     ,657065,657727,1,1,single,,,cds-WP_039709053.1,cds-WP_039709053.1,657065,657727,cds-WP_039709053.1
304,pheS,CDS,COG0016,658006,658992,+,[J] Phenylalanyl-tRNA synthetase alpha subunit  ,658006,658992,3,1,first,,pheT,pheS,cds-WP_005596864.1,658006,661791,pheS;pheT;cds-WP_005596864.1
304,pheT,CDS,COG0072,659090,661477,+,[J] Phenylalanyl-tRNA synthetase beta subunit  ,659090,661477,3,2,internal,pheS,cds-WP_005596864.1,pheS,cds-WP_005596864.1,658006,661791,pheS;pheT;cds-WP_005596864.1
304,cds-WP_005596864.1,CDS,COG0776,661495,661791,+,[L] Bacterial nucleoid DNA-binding protein  ,661495,661791,3,3,last,pheT,,pheS,cds-WP_005596864.1,658006,661791,pheS;pheT;cds-WP_005596864.1
305,cds-WP_005596865.1,CDS,COG0791,661851,662375,+,[M] Cell wall-associated hydrolases (invasion-associated proteins) ,661851,662375,1,1,single,,,cds-WP_005596865.1,cds-WP_005596865.1,661851,662375,cds-WP_005596865.1
306,cds-WP_144435020.1,CDS,COG2963,663528,663981,-,[L] Transposase and inactivated derivatives  ,663528,663981,2,1,first,,cds-WP_144435020.1_2,cds-WP_144435020.1,cds-WP_144435020.1_2,662648,663981,cds-WP_144435020.1;cds-WP_144435020.1_2
306,cds-WP_144435020.1_2,CDS,NA,662648,663528,-,NA,662648,663528,2,2,last,cds-WP_144435020.1,,cds-WP_144435020.1,cds-WP_144435020.1_2,662648,663981,cds-WP_144435020.1;cds-WP_144435020.1_2
307,cds-WP_005596873.1,CDS,COG1940,664827,666017,-,[KG] Transcriptional regulator/sugar kinase   ,664827,666017,2,1,first,,bioD,cds-WP_005596873.1,bioD,664054,666017,cds-WP_005596873.1;bioD
307,bioD,CDS,COG0132,664054,664773,-,[H] Dethiobiotin synthetase    ,664054,664773,2,2,last,cds-WP_005596873.1,,cds-WP_005596873.1,bioD,664054,666017,cds-WP_005596873.1;bioD
308,rnd,CDS,COG0349,666196,667311,+,[J] Ribonuclease D    ,666196,667311,1,1,single,,,rnd,rnd,666196,667311,rnd
309,lrp,CDS,COG1522,667396,667878,+,[K] Transcriptional regulators    ,667396,667878,2,1,first,,cds-WP_039709543.1,lrp,cds-WP_039709543.1,667396,670760,lrp;cds-WP_039709543.1
309,cds-WP_039709543.1,CDS,COG1674,667890,670760,+,[D] DNA segregation ATPase FtsK/SpoIIIE and related,667890,670760,2,2,last,lrp,,lrp,cds-WP_039709543.1,667396,670760,lrp;cds-WP_039709543.1
310,ypfJ,CDS,COG2321,670945,671808,+,[R] Predicted metalloprotease    ,670945,671808,1,1,single,,,ypfJ,ypfJ,670945,671808,ypfJ
311,aroG,CDS,COG0722,671931,673004,+,[E] 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase  ,671931,673004,1,1,single,,,aroG,aroG,671931,673004,aroG
312,tsaB,CDS,COG1214,673108,673800,+,"[O] Inactive homolog of metal-dependent proteases, putative",673108,673800,1,1,single,,,tsaB,tsaB,673108,673800,tsaB
313,zapB,CDS,COG3074,674882,675100,-,[S] Uncharacterized protein conserved in bacteria ,674882,675100,2,1,first,,cds-WP_005596891.1,zapB,cds-WP_005596891.1,674241,675100,zapB;cds-WP_005596891.1
313,cds-WP_005596891.1,CDS,COG1435,674241,674822,-,[F] Thymidine kinase    ,674241,674822,2,2,last,zapB,,zapB,cds-WP_005596891.1,674241,675100,zapB;cds-WP_005596891.1
314,glpX,CDS,COG1494,675285,676283,+,"[G] Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase and related proteins ",675285,676283,1,1,single,,,glpX,glpX,675285,676283,glpX
315,cds-WP_005600772.1,CDS,COG0327,676346,677119,-,[S] Uncharacterized conserved protein   ,676346,677119,1,1,single,,,cds-WP_005600772.1,cds-WP_005600772.1,676346,677119,cds-WP_005600772.1
316,cds-WP_005596899.1,CDS,COG0577,677210,679132,-,"[V] ABC-type antimicrobial peptide transport system, permease",677210,679132,1,1,single,,,cds-WP_005596899.1,cds-WP_005596899.1,677210,679132,cds-WP_005596899.1
317,mazG,CDS,COG1694,681563,682342,-,[R] Predicted pyrophosphatase    ,681563,682342,3,1,first,,cds-WP_058230465.1,mazG,cpxA,679276,682342,mazG;cds-WP_058230465.1;cpxA
317,cds-WP_058230465.1,CDS,COG0745,680741,681469,-,[TK] Response regulators consisting of a CheY-like,680741,681469,3,2,internal,mazG,cpxA,mazG,cpxA,679276,682342,mazG;cds-WP_058230465.1;cpxA
317,cpxA,CDS,COG5002,679276,680676,-,[T] Signal transduction histidine kinase  ,679276,680676,3,3,last,cds-WP_058230465.1,,mazG,cpxA,679276,682342,mazG;cds-WP_058230465.1;cpxA
318,accD,CDS,COG0777,682681,683574,+,[I] Acetyl-CoA carboxylase beta subunit  ,682681,683574,2,1,first,,folC,accD,folC,682681,684935,accD;folC
318,folC,CDS,COG0285,683631,684935,+,[H] Folylpolyglutamate synthase    ,683631,684935,2,2,last,accD,,accD,folC,682681,684935,accD;folC
319,rna-MIDG2331_RS03045,tRNA,NA,685022,685098,+,NA,685022,685098,1,1,single,,,rna-MIDG2331_RS03045,rna-MIDG2331_RS03045,685022,685098,rna-MIDG2331_RS03045
320,rimP,CDS,COG0779,685319,685780,+,[S] Uncharacterized protein conserved in bacteria ,685319,685780,6,1,first,,nusA,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
320,nusA,CDS,COG0195,685797,687278,+,[K] Transcription elongation factor   ,685797,687278,6,2,internal,rimP,infB,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
320,infB,CDS,COG0532,687300,689825,+,[J] Translation initiation factor 2 (IF-2; GTPase),687300,689825,6,3,internal,nusA,rbfA,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
320,rbfA,CDS,COG0858,689997,690380,+,[J] Ribosome-binding factor A   ,689997,690380,6,4,internal,infB,truB,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
320,truB,CDS,COG0130,690381,691298,+,[J] Pseudouridine synthase    ,690381,691298,6,5,internal,rbfA,cds-WP_005604043.1,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
320,cds-WP_005604043.1,CDS,COG2951,691344,692432,+,[M] Membrane-bound lytic murein transglycosylase B ,691344,692432,6,6,last,truB,,rimP,cds-WP_005604043.1,685319,692432,rimP;nusA;infB;rbfA;truB;cds-WP_005604043.1
321,cds-WP_005596927.1,CDS,COG3422,692561,692746,+,[S] Uncharacterized conserved protein   ,692561,692746,1,1,single,,,cds-WP_005596927.1,cds-WP_005596927.1,692561,692746,cds-WP_005596927.1
322,cds-WP_144435021.1,CDS,ROG1067,693441,693656,-,NA,693441,693656,2,1,first,,cds-WP_058230466.1,cds-WP_144435021.1,cds-WP_058230466.1,692881,693656,cds-WP_144435021.1;cds-WP_058230466.1
